Index,Time,(Imu_info).Gyro[0],(Imu_info).Gyro[1],(Imu_info).Gyro[2],(Imu_info).Accel[0],(Imu_info).Accel[1],(Imu_info).Accel[2]
1107,11.080001,-0.00766337197,-0.0125915557,-0.00573005807,-1.95912051,0.110062949,9.83229065
1108,11.089858,0.0051198015,-0.00726523297,-0.00253426447,-1.97012675,0.0825472102,9.79927158
1109,11.099837,0.00831559487,0.00232214713,-0.00146900013,-1.95728612,0.141247451,9.81944942
1110,11.110200,0.00618506595,-0.0040694396,0.0177057609,-1.99764252,0.108228564,9.79376793
1111,11.120128,-0.00553284306,-0.0189831425,-0.0227742903,-1.97929871,0.144916207,9.83962727
1112,11.130065,-0.0044675786,0.0119095268,0.00172679324,-1.93710792,0.163260028,9.82128334
1113,11.139999,-0.021511808,-0.0125915557,-0.00786058698,-2.00864887,0.128406778,9.85246754
1114,11.149822,-0.00872863643,0.00764846941,-0.00786058698,-1.93894219,0.141247451,9.8744812
1115,11.160209,0.00938085932,-0.00300417515,0.0155752301,-2.0269928,0.166928798,9.83229065
1116,11.170131,0.00192400813,0.00125688268,-0.0153174382,-1.97196126,0.212788373,9.84696579
1117,11.180119,0.0104461238,-0.0179178771,-0.0121216448,-2.00314569,0.106394187,9.86897755
1118,11.190167,-0.00553284306,-0.0296357851,-0.00892585143,-1.98480177,0.159591287,9.83045578
1119,11.200219,0.0147071807,0.00338741159,0.0102489088,-1.98663616,0.102725424,9.85063457
1120,11.210116,0.000858743675,-0.000873646291,0.0113141732,-1.98847067,0.113731712,9.87814999
1121,11.220127,0.0051198015,0.0108442623,-0.00786058698,-1.94994855,0.130241156,9.77909279
1122,11.230089,0.00405453704,-0.00300417515,0.0230320822,-1.94627988,0.139413059,9.83595848
1123,11.240026,-0.0044675786,-0.000873646291,0.0102489088,-1.98480177,0.126572385,9.78092766
1124,11.250214,0.00831559487,-0.00939576235,-0.00359952892,-1.93527353,0.126572385,9.7956028
1125,11.260139,0.0210987702,0.0119095268,-0.00573005807,-1.9627893,0.177935109,9.78092766
1126,11.270068,0.000858743675,0.00338741159,-0.00466479361,-1.94077671,0.176100716,9.93868446
1127,11.280013,0.00831559487,-0.00726523297,-0.000403735641,-1.95728612,0.122903623,9.83595848
1128,11.290025,0.00831559487,0.0161705855,-0.00573005807,-1.97929871,0.113731712,9.83412457
1129,11.299997,0.000858743675,-0.00939576235,-0.00359952892,-2.04900527,0.181603864,9.86897755
1130,11.309948,0.00192400813,-0.000873646291,0.00492258649,-1.9426111,0.11923486,9.7956028
1131,11.320122,-0.00127178524,-0.00513470406,0.0134447021,-1.99213946,0.146750599,9.83595848
1132,11.330080,-0.00766337197,-0.0104610268,-0.0121216448,-1.98480177,0.0935535133,9.83779335
1133,11.340040,-0.00127178524,-0.000873646291,0.0272931401,-1.95361733,0.154088125,9.83412457
1134,11.349996,-0.00233704969,-0.00833049789,0.00172679324,-2.01965523,0.166928798,9.83595848
1135,11.360008,0.00831559487,0.0119095268,0.00918364432,-1.97929871,0.154088125,9.78092766
1136,11.369809,0.00192400813,0.000191618165,0.0145099666,-1.93894219,0.157756895,9.80110645
1137,11.380190,-0.0044675786,-0.0211136695,-0.00999111589,-2.01231766,0.150419369,9.86163998
1138,11.390092,-0.0140549587,-0.00726523297,-0.0163827017,-1.99030507,0.122903623,9.82128334
1139,11.400040,0.00405453704,-0.0104610268,-0.00146900013,-1.92977035,0.154088125,9.83412457
1140,11.409975,0.00618506595,-0.0189831425,0.000661528786,-1.99947691,0.130241156,9.85430241
1141,11.420340,-0.00127178524,-0.00300417515,-0.0227742903,-1.99213946,0.172431946,9.81944942
1142,11.429974,0.0115113882,0.00658320496,-0.00892585143,-2.01231766,0.179769486,9.80110645
1143,11.440293,-0.0172507502,0.00445267605,-0.00679532252,-2.01415205,0.132075548,9.81027794
1144,11.450106,-0.0044675786,0.0055179405,0.00598785095,-1.97196126,0.19261016,9.85797119
1145,11.460031,0.00618506595,-0.0211136695,0.00811837986,-1.97379565,0.124738008,9.85430241
1146,11.469981,0.00618506595,-0.0211136695,-0.00786058698,-1.99397373,0.166928798,9.85797119
1147,11.480159,0.00192400813,-0.0168526117,0.0113141732,-1.96829236,0.111897334,9.78459549
1148,11.490083,0.00938085932,0.00338741159,-0.00573005807,-1.95912051,0.135744303,9.8744812
1149,11.500094,0.00298927259,-0.00193891069,-0.00573005807,-1.99580812,0.0825472102,9.80293941
1150,11.510049,0.00192400813,-0.0115262913,-0.00359952892,-1.93894219,0.11923486,9.82311821
1151,11.519966,-0.0129896943,0.00445267605,-0.00999111589,-2.05267382,0.154088125,9.89649391
1152,11.529905,-0.00766337197,-0.00726523297,-0.0121216448,-1.97562993,0.157756895,9.83045578
1153,11.540084,0.00192400813,-0.0040694396,0.0177057609,-1.92977035,0.187107027,9.86163998
1154,11.550009,0.0168377124,-0.0104610268,0.0219668187,-2.04350209,0.106394187,9.76258373
1155,11.559953,-0.00127178524,-0.00939576235,-0.00679532252,-1.89858592,0.0862159729,9.83779335
1156,11.569968,0.00618506595,0.0087137334,-0.00359952892,-1.9609549,0.150419369,9.85980606
1157,11.579927,0.0051198015,-0.00939576235,0.0134447021,-1.9627893,0.11923486,9.78459549
1158,11.589873,-0.00340231415,0.00232214713,-0.0131869093,-2.00864887,0.16509442,9.88181877
1159,11.600069,-0.00553284306,-0.00833049789,0.00385732227,-1.96462369,0.133909926,9.78276253
1160,11.610003,-0.0225770734,-0.0307010505,0.00172679324,-1.9627893,0.166928798,9.82678699
1161,11.619941,0.00618506595,0.0151053192,0.00172679324,-1.97196126,0.154088125,9.85430241
1162,11.630324,-0.0129896943,0.00338741159,-0.0344921984,-1.99030507,0.132075548,9.78276253
1163,11.639897,-0.00233704969,-0.0157873482,-0.0312964059,-2.02332377,0.137578696,9.81944942
1164,11.650108,-0.00979390088,-0.0189831425,0.00279205781,-1.95912051,0.218291506,9.81578064
1165,11.660235,-0.0172507502,-0.00193891069,-0.00786058698,-1.99397373,0.148584977,9.82495213
1166,11.670159,-0.00233704969,0.0119095268,0.0134447021,-2.00864887,0.148584977,9.83779335
1167,11.680341,-0.0172507502,-0.000873646291,-0.000403735641,-1.97012675,0.144916207,9.84513092
1168,11.690367,0.0051198015,0.00232214713,-0.00786058698,-1.9829675,0.044025179,9.75708008
1169,11.700198,0.000858743675,-0.00939576235,0.0219668187,-1.9829675,0.106394187,9.84329605
1170,11.709926,0.0189682394,-0.00193891069,-0.00573005807,-1.89858592,0.148584977,9.8854866
1171,11.719860,0.00725033041,-0.0125915557,0.00918364432,-1.98480177,0.0752096847,9.80844307
1172,11.729873,0.00725033041,-0.00513470406,-0.0163827017,-2.00314569,0.199947685,9.89099026
1173,11.739873,0.0051198015,0.000191618165,0.00811837986,-1.97746432,0.179769486,9.87081146
1174,11.749827,-0.000206520781,-0.0189831425,0.00492258649,-1.95912051,0.148584977,9.88181877
1175,11.760012,-0.0151202232,-0.00193891069,-0.00999111589,-2.07285213,0.194444537,9.85797119
1176,11.769949,0.00405453704,0.0129747912,-0.0227742903,-1.9829675,0.141247451,9.83229065
1177,11.779898,-0.0140549587,-0.0104610268,-0.00359952892,-1.94444549,0.0715409145,9.74790859
1178,11.789824,-0.00659810752,0.00977899786,0.0187710244,-1.94444549,0.124738008,9.80844307
1179,11.800217,0.00405453704,-0.00833049789,0.0123794377,-2.01231766,0.104559802,9.82678699
1180,11.810122,-0.00233704969,0.0161705855,-0.0302311406,-1.9627893,0.190775767,9.82678699
1181,11.819886,-0.00872863643,0.0161705855,0.00705311541,-1.91509533,0.152253747,9.84329605
1182,11.830238,-0.0044675786,-0.0040694396,0.00172679324,-2.03616452,0.0788784474,9.82311821
1183,11.839826,-0.0044675786,-0.00619996851,-0.00253426447,-1.90042031,0.214622751,9.91300297
1184,11.850183,0.00298927259,0.0129747912,0.00385732227,-1.98663616,0.132075548,9.81761551
1185,11.860092,-0.000206520781,-0.0115262913,0.00598785095,-1.97379565,0.121069245,9.78643036
1186,11.870008,-0.00979390088,-0.00300417515,0.00705311541,-1.98847067,0.111897334,9.81944942
1187,11.880166,-0.0044675786,-0.0211136695,-0.0185132325,-1.99213946,0.150419369,9.79927158
1188,11.890089,0.0136419171,0.00232214713,-0.00573005807,-1.93527353,0.188941389,9.76625252
1189,11.900046,0.0125766527,0.00232214713,-0.0163827017,-2.00498009,0.139413059,9.8854866
1190,11.910391,0.00298927259,0.00232214713,-0.0121216448,-1.99764252,0.168763191,9.86714363
1191,11.919968,-0.000206520781,0.00338741159,-0.00892585143,-1.92977035,0.11923486,9.87814999
1192,11.930416,0.00938085932,0.00445267605,0.0113141732,-1.95912051,0.126572385,9.82128334
1193,11.939995,-0.00127178524,-0.00619996851,-0.00999111589,-1.92426729,0.104559802,9.82311821
1194,11.949995,0.00938085932,-0.0157873482,0.00279205781,-1.92059839,0.108228564,9.7222271
1195,11.959915,0.00405453704,0.00445267605,-0.00359952892,-1.97379565,0.19261016,9.74240494
1196,11.969856,0.0051198015,0.00125688268,0.0113141732,-1.96829236,0.128406778,9.81394672
1197,11.980203,-0.00127178524,0.0055179405,-0.0131869093,-2.03249574,0.150419369,9.95152473
1198,11.990107,-0.00553284306,-0.00833049789,-0.00786058698,-2.04533648,0.150419369,9.92034054
1199,12.000047,-0.00127178524,-0.0115262913,-0.019578496,-2.00681448,0.185272634,9.89832783
1200,12.009969,-0.00340231415,-0.0147220846,-0.0312964059,-1.99213946,0.172431946,9.80844307
1201,12.019900,-0.0044675786,-0.0104610268,0.00492258649,-1.92977035,0.0953878835,9.77725887
1202,12.029838,0.0115113882,0.0161705855,0.0145099666,-1.93160474,0.146750599,9.80293941
1203,12.040217,-0.000206520781,0.00232214713,-0.0206437595,-1.93710792,0.185272634,9.77359009
1204,12.049964,0.00192400813,-0.0264399927,-0.0110563803,-1.96645796,0.181603864,9.87814999
1205,12.059976,0.00831559487,0.0172358509,0.0251626112,-2.04900527,0.150419369,9.89282513
1206,12.069941,0.00725033041,0.0129747912,0.0134447021,-2.03066134,0.139413059,9.87081146
1207,12.079872,-0.0044675786,-0.00619996851,-0.00146900013,-1.99030507,0.117400482,9.86530972
1208,12.090029,-0.00553284306,0.000191618165,0.00279205781,-1.98663616,0.108228564,9.81944942
1209,12.099958,-0.00979390088,0.00125688268,0.0187710244,-1.99764252,0.0972222686,9.76625252
1210,12.110150,0.0051198015,-0.00300417515,0.0155752301,-1.92610168,0.141247451,9.83045578
1211,12.120061,0.0136419171,-0.00939576235,0.0102489088,-1.99764252,0.141247451,9.83229065
1212,12.130418,-0.000206520781,-0.00193891069,0.00705311541,-1.93710792,0.115566097,9.80844307
1213,12.139997,0.00725033041,0.00764846941,0.000661528786,-2.02882719,0.176100716,9.84879971
1214,12.149975,-0.0172507502,-0.0115262913,0.000661528786,-2.00498009,0.148584977,9.8854866
1215,12.160144,-0.000206520781,-0.00726523297,-0.0281006116,-1.96829236,0.150419369,9.88365364
1216,12.170093,0.0104461238,-0.0115262913,0.00598785095,-1.99213946,0.130241156,9.92584324
1217,12.180065,0.0168377124,-0.00193891069,0.0166404955,-1.97562993,0.0660377741,9.8744812
1218,12.190371,0.00405453704,0.00338741159,-0.00786058698,-1.97379565,0.0843815953,9.76992035
1219,12.200342,0.00298927259,-0.00939576235,0.0113141732,-1.93710792,0.133909926,9.88365364
1220,12.209918,0.0232292973,-0.00939576235,0.0123794377,-1.9829675,0.170597568,9.77359009
1221,12.220139,-0.000206520781,-0.0125915557,-0.00146900013,-1.88941395,0.155922517,9.88915539
1222,12.230081,-0.00340231415,-0.00939576235,-0.0185132325,-1.9426111,0.221960276,9.99738503
1223,12.240016,0.00192400813,-0.00193891069,0.000661528786,-1.97562993,0.108228564,9.89099026
1224,12.250029,0.0051198015,-0.000873646291,-0.0110563803,-1.9426111,0.185272634,9.84879971
1225,12.259963,-0.00553284306,-0.00726523297,0.00172679324,-1.94811416,0.168763191,9.80293941
1226,12.270193,0.00831559487,-0.0168526117,-0.00466479361,-1.92059839,0.106394187,9.81761551
1227,12.280203,-0.0044675786,-0.0125915557,0.0123794377,-2.02515817,0.088050358,9.73506737
1228,12.290154,0.00618506595,-0.0104610268,0.0209015533,-1.9627893,0.064203389,9.83229065
1229,12.300139,0.00725033041,-0.0104610268,-0.000403735641,-2.02148938,0.113731712,9.8066082
1230,12.310056,0.00298927259,0.00232214713,0.00492258649,-1.97012675,0.0953878835,9.87814999
1231,12.320030,0.0210987702,0.0087137334,0.00385732227,-2.03249574,0.110062949,9.88365364
1232,12.330216,-0.0044675786,-0.0285705216,-0.0110563803,-1.9609549,0.137578696,9.7644186
1233,12.340154,-0.00872863643,-0.00939576235,0.00279205781,-1.9627893,0.166928798,9.81027794
1234,12.350107,0.00298927259,-0.00619996851,0.00279205781,-1.98663616,0.154088125,9.85246754
1235,12.359862,0.00725033041,-0.0147220846,-0.0227742903,-1.95361733,0.0972222686,9.81944942
1236,12.370117,-0.00766337197,-0.0115262913,-0.0142521737,-1.9811331,0.126572385,9.81944942
1237,12.379901,0.00192400813,-0.00726523297,-0.0281006116,-1.9609549,0.0807128325,9.87264633
1238,12.389834,0.00405453704,0.00338741159,0.0198362879,-1.96462369,0.102725424,9.91483784
1239,12.400206,0.000858743675,-0.0115262913,-0.00786058698,-2.02515817,0.11923486,9.83229065
1240,12.410153,0.00405453704,-0.0317663178,-0.0142521737,-1.99397373,0.221960276,9.83595848
1241,12.420083,0.0147071807,-0.00193891069,-0.00999111589,-1.91692972,0.0972222686,9.83779335
1242,12.430056,-0.0044675786,-0.0168526117,0.00811837986,-1.94811416,0.104559802,9.79193401
1243,12.440304,0.000858743675,-0.0040694396,0.0187710244,-1.99397373,0.187107027,9.81578064
1244,12.449994,-0.00872863643,-0.00833049789,0.0134447021,-1.95178294,0.117400482,9.7956028
1245,12.459925,0.0104461238,-0.00619996851,-0.00359952892,-1.99397373,0.0825472102,9.83595848
1246,12.469860,0.015772447,0.000191618165,-0.00359952892,-1.94077671,0.033018887,9.85613728
1247,12.480228,0.00938085932,-0.0243094638,0.00385732227,-1.98663616,0.0788784474,9.81027794
1248,12.490195,0.00938085932,-0.0125915557,-0.000403735641,-1.94994855,0.104559802,9.75524616
1249,12.499938,0.0051198015,-0.00833049789,-0.0163827017,-1.99764252,0.144916207,9.775424
1250,12.510342,0.00725033041,0.000191618165,-0.000403735641,-1.96462369,0.111897334,9.89282513
1251,12.519915,-0.0172507502,-0.0104610268,0.000661528786,-1.99764252,0.161425665,9.83045578
1252,12.529882,0.017902974,-0.00513470406,0.0219668187,-1.95361733,0.188941389,9.82862186
1253,12.539808,-0.00127178524,-0.0104610268,-0.0249048173,-1.98663616,0.177935109,9.9056654
1254,12.550003,-0.0044675786,-0.0136568202,-0.0291658752,-1.9609549,0.111897334,9.79927158
1255,12.559955,0.00938085932,0.00232214713,0.00598785095,-1.97929871,0.143081829,9.89649391
1256,12.569894,0.00298927259,0.0129747912,0.00385732227,-1.96645796,0.152253747,9.80477428
1257,12.579837,-0.000206520781,0.0161705855,0.0187710244,-2.01598644,0.16509442,9.79193401
1258,12.590196,-0.00127178524,-0.00513470406,-0.00999111589,-1.94627988,0.124738008,9.87631512
1259,12.600206,0.00725033041,-0.00193891069,0.0113141732,-1.99213946,0.133909926,9.85430241
1260,12.609967,-0.00127178524,-0.00193891069,0.0177057609,-1.94077671,0.201782078,9.85430241
1261,12.619906,0.0104461238,-0.00513470406,-0.0281006116,-2.02515817,0.168763191,9.84696579
1262,12.629851,0.0051198015,0.00232214713,-0.019578496,-2.01415205,0.157756895,9.8799839
1263,12.640220,-0.00659810752,0.00658320496,-0.00466479361,-2.01415205,0.168763191,9.86714363
1264,12.650119,0.000858743675,0.0055179405,-0.0153174382,-2.02882719,0.0862159729,9.82862186
1265,12.660072,0.00405453704,0.0055179405,0.0209015533,-1.96462369,0.0843815953,9.85246754
1266,12.670356,-0.00127178524,-0.0253747273,-0.00892585143,-2.0269928,0.11923486,9.77725887
1267,12.680149,-0.0161854886,0.000191618165,-0.00466479361,-1.96829236,0.161425665,9.83962727
1268,12.690030,-0.00233704969,-0.00619996851,-0.00466479361,-1.97746432,0.130241156,9.82311821
1269,12.700206,-0.00233704969,-0.0136568202,0.0134447021,-2.0013113,0.176100716,9.92584324
1270,12.710196,-0.00340231415,-0.0104610268,0.0177057609,-1.96645796,0.0843815953,9.84513092
1271,12.719943,0.0051198015,-0.0136568202,0.00385732227,-2.01598644,0.152253747,9.84696579
1272,12.729866,0.00298927259,0.000191618165,0.0155752301,-1.97562993,0.128406778,9.85063457
1273,12.740211,-0.0119244298,0.00764846941,0.00811837986,-1.93343914,0.150419369,9.79927158
1274,12.749799,0.0051198015,-0.0040694396,-0.00679532252,-1.96462369,0.0917191282,9.78826427
1275,12.760161,-0.000206520781,0.00232214713,-0.0110563803,-1.96645796,0.177935109,9.81027794
1276,12.770000,-0.000206520781,-0.020048406,-0.0398185216,-1.97196126,0.106394187,9.78459549
1277,12.779927,-0.00127178524,0.00338741159,0.0123794377,-1.98480177,0.16509442,9.77725887
1278,12.789877,0.0104461238,-0.00300417515,-0.0142521737,-1.97012675,0.159591287,9.85980606
1279,12.800246,-0.00979390088,-0.0115262913,0.00279205781,-1.95912051,0.150419369,9.85430241
1280,12.809833,0.00938085932,-0.00513470406,-0.00253426447,-1.93710792,0.126572385,9.87264633
1281,12.820219,-0.00340231415,-0.00300417515,0.0123794377,-1.95361733,0.100891039,9.79927158
1282,12.829963,0.00725033041,-0.0147220846,0.000661528786,-1.94077671,0.177935109,9.80477428
1283,12.839904,0.0147071807,0.00764846941,0.00172679324,-1.99947691,0.176100716,9.85246754
1284,12.849845,0.0189682394,-0.00726523297,-0.0206437595,-1.95912051,0.111897334,9.80477428
1285,12.859809,0.00725033041,-0.00939576235,-0.0121216448,-2.03433013,0.209119603,9.86897755
1286,12.870153,-0.000206520781,-0.0189831425,-0.0153174382,-1.93894219,0.104559802,9.78092766
1287,12.880082,-0.0119244298,-0.00726523297,-0.00466479361,-1.93527353,0.212788373,9.79927158
1288,12.889916,-0.000206520781,0.00232214713,-0.00573005807,-1.92977035,0.155922517,9.85246754
1289,12.899878,0.00618506595,-0.00619996851,-0.000403735641,-1.95912051,0.130241156,9.82862186
1290,12.910233,0.0104461238,-0.000873646291,-0.00679532252,-2.07468653,0.163260028,9.78643036
1291,12.920163,0.0168377124,-0.000873646291,0.0166404955,-1.95545185,0.163260028,9.87631512
1292,12.930105,-0.000206520781,-0.0221789349,0.000661528786,-1.98847067,0.117400482,9.85063457
1293,12.940379,0.00618506595,0.00445267605,0.00705311541,-1.97746432,0.194444537,9.86530972
1294,12.950077,-0.000206520781,0.00338741159,0.00279205781,-1.98663616,0.100891039,9.79193401
1295,12.960023,-0.00233704969,-0.0338968448,0.00279205781,-1.97562993,0.168763191,9.85246754
1296,12.969963,-0.0044675786,-0.00833049789,-0.00679532252,-1.96645796,0.179769486,9.84146214
1297,12.979897,-0.00872863643,-0.00513470406,0.00811837986,-2.01782084,0.0770440623,9.81761551
1298,12.990249,-0.00872863643,-0.00300417515,-0.0131869093,-2.01231766,0.143081829,9.79009914
1299,13.000066,-0.00127178524,-0.000873646291,-0.0110563803,-1.95728612,0.177935109,9.84329605
1300,13.010020,0.00405453704,-0.0115262913,-0.00999111589,-1.93527353,0.100891039,9.86530972
1301,13.019980,-0.0129896943,-0.00619996851,0.00705311541,-1.9426111,0.111897334,9.84513092
1302,13.029930,-0.0161854886,0.000191618165,-0.00679532252,-1.91876411,0.155922517,9.92034054
1303,13.039876,-0.0044675786,-0.0136568202,-0.00573005807,-2.03799891,0.146750599,9.77359009
1304,13.050076,0.00618506595,0.00232214713,0.00279205781,-1.94811416,0.150419369,9.83962727
1305,13.060056,-0.0129896943,-0.00193891069,-0.019578496,-1.99947691,0.150419369,9.83779335
1306,13.069998,0.0051198015,0.00338741159,-0.0131869093,-1.9829675,0.113731712,9.80844307
1307,13.080353,-0.00553284306,-0.00619996851,-0.00146900013,-1.93710792,0.190775767,9.82495213
1308,13.089926,-0.00872863643,0.0087137334,-0.00679532252,-1.99030507,0.188941389,9.84513092
1309,13.099897,0.00725033041,-0.00833049789,0.00385732227,-1.9426111,0.137578696,9.775424
1310,13.109910,0.00405453704,-0.020048406,-0.00146900013,-1.94077671,0.137578696,9.89282513
1311,13.119849,0.000858743675,0.000191618165,-0.0281006116,-1.95361733,0.0898847431,9.82311821
1312,13.129800,-0.00127178524,-0.00619996851,-0.00146900013,-1.94077671,0.130241156,9.79193401
1313,13.140168,0.00725033041,0.00125688268,-0.00466479361,-1.96829236,0.135744303,9.81211185
1314,13.150108,0.0136419171,-0.00619996851,-0.00786058698,-1.97012675,0.110062949,9.78092766
1315,13.160044,-0.0108591653,-0.00513470406,0.00492258649,-2.00314569,0.0623690039,9.83045578
1316,13.169800,0.0125766527,-0.00193891069,-0.00146900013,-1.98847067,0.139413059,9.89649391
1317,13.180176,0.00831559487,0.000191618165,0.0240973458,-2.02148938,0.113731712,9.79743671
1318,13.190384,-0.000206520781,-0.00726523297,-0.0259700827,-2.01231766,0.187107027,9.79193401
1319,13.200152,-0.00340231415,-0.00193891069,-0.00999111589,-2.01415205,0.102725424,9.80293941
1320,13.210083,0.00938085932,0.00445267605,0.00492258649,-1.97012675,0.155922517,9.84696579
1321,13.220012,0.0104461238,-0.00939576235,-0.00999111589,-2.00498009,0.11923486,9.88365364
1322,13.230206,-0.0108591653,-0.00513470406,0.00705311541,-1.93160474,0.106394187,9.84329605
1323,13.240134,-0.00233704969,0.0055179405,0.000661528786,-1.97012675,0.172431946,9.82862186
1324,13.250043,-0.00659810752,0.000191618165,0.000661528786,-2.00314569,0.121069245,9.91300297
1325,13.260054,0.00192400813,-0.00726523297,-0.0153174382,-2.00864887,0.108228564,9.82128334
1326,13.270011,-0.00659810752,-0.00300417515,0.0219668187,-1.98480177,0.117400482,9.80293941
1327,13.280190,0.0168377124,-0.000873646291,0.0230320822,-1.97379565,0.104559802,9.775424
1328,13.290128,-0.0129896943,-0.00833049789,-0.0110563803,-1.99030507,0.0770440623,9.83595848
1329,13.300084,0.00192400813,-0.0189831425,0.0166404955,-1.99580812,0.152253747,9.84513092
1330,13.310051,-0.0044675786,-0.00300417515,-0.00466479361,-1.94811416,0.16509442,9.84513092
1331,13.320003,0.0051198015,-0.0104610268,-0.00146900013,-2.0013113,0.183438256,9.84329605
1332,13.330351,0.00405453704,-0.00193891069,0.000661528786,-1.99947691,0.216457129,9.88915539
1333,13.340187,-0.000206520781,-0.00513470406,-0.0185132325,-2.00314569,0.11923486,9.8854866
1334,13.350132,0.00618506595,0.00338741159,0.0155752301,-1.99580812,0.100891039,9.86163998
1335,13.360057,0.00405453704,0.0183011144,0.00918364432,-1.97196126,0.130241156,9.91116905
1336,13.369983,0.00831559487,0.0129747912,-0.000403735641,-1.94627988,0.174266338,9.83045578
1337,13.379916,0.00831559487,-0.00193891069,0.0187710244,-1.94811416,0.190775767,9.83962727
1338,13.389839,0.015772447,0.00125688268,-0.00359952892,-1.97562993,0.0953878835,9.83412457
1339,13.400002,0.00725033041,-0.00513470406,-0.00253426447,-1.96645796,0.106394187,9.80844307
1340,13.410354,0.00192400813,-0.00193891069,0.0102489088,-1.95178294,0.172431946,9.86163998
1341,13.419928,0.00725033041,-0.00513470406,-0.00892585143,-1.93710792,0.121069245,9.80844307
1342,13.429924,0.00831559487,-0.00619996851,-0.0227742903,-1.94627988,0.0917191282,9.85430241
1343,13.440131,-0.00553284306,-0.0243094638,0.00385732227,-2.02332377,0.132075548,9.82862186
1344,13.450073,-0.000206520781,0.00232214713,0.00279205781,-1.99213946,0.088050358,9.83595848
1345,13.460003,0.00831559487,-0.00726523297,0.0166404955,-1.95912051,0.132075548,9.80844307
1346,13.469937,-0.000206520781,-0.000873646291,-0.0142521737,-1.92059839,0.143081829,9.8854866
1347,13.479877,0.000858743675,-0.0264399927,-0.0249048173,-1.99397373,0.172431946,9.82862186
1348,13.489892,0.0147071807,0.000191618165,0.0134447021,-1.92610168,0.115566097,9.8066082
1349,13.500134,-0.000206520781,-0.00619996851,-0.0323616676,-2.01965523,0.139413059,9.82495213
1350,13.510044,-0.00340231415,0.0129747912,0.00172679324,-2.01415205,0.122903623,9.83412457
1351,13.520038,-0.0140549587,-0.00939576235,-0.0185132325,-1.92426729,0.130241156,9.85980606
1352,13.529969,-0.0161854886,-0.0232442003,0.0113141732,-2.01782084,0.166928798,9.84146214
1353,13.539920,0.0115113882,0.00232214713,0.00385732227,-1.97562993,0.183438256,9.82862186
1354,13.549844,-0.00659810752,-0.00513470406,0.00279205781,-1.96462369,0.154088125,9.85063457
1355,13.559828,0.0136419171,-0.00513470406,0.0102489088,-1.95912051,0.0935535133,9.81211185
1356,13.570040,-0.0119244298,0.00977899786,0.0262278765,-2.01231766,0.194444537,9.86714363
1357,13.579994,0.00618506595,-0.0147220846,0.00918364432,-1.99213946,0.104559802,9.83412457
1358,13.589925,-0.0108591653,-0.0104610268,-0.00146900013,-1.95178294,0.137578696,9.82311821
1359,13.599859,-0.00659810752,-0.0147220846,0.00279205781,-1.92977035,0.177935109,9.91300297
1360,13.610223,-0.00340231415,-0.0040694396,-0.00573005807,-2.0269928,0.102725424,9.78276253
1361,13.619979,-0.0108591653,-0.000873646291,-0.00146900013,-1.9609549,0.19627893,9.89099026
1362,13.629922,-0.0044675786,-0.00726523297,0.00172679324,-1.98480177,0.0972222686,9.86530972
1363,13.640245,0.00192400813,-0.0136568202,-0.00892585143,-1.99213946,0.133909926,9.76258373
1364,13.649832,-0.0161854886,-0.00726523297,-0.00466479361,-1.95361733,0.133909926,9.87081146
1365,13.660208,-0.00127178524,0.0161705855,-0.00253426447,-1.99764252,0.0898847431,9.78826427
1366,13.670122,0.0221640319,0.00764846941,-0.00253426447,-1.95361733,0.0825472102,9.83779335
1367,13.679886,0.0104461238,-0.0104610268,-0.0142521737,-1.98663616,0.150419369,9.81027794
1368,13.690018,-0.0044675786,-0.00193891069,-0.00573005807,-1.97929871,0.132075548,9.83229065
1369,13.699870,0.000858743675,-0.00193891069,0.0304889344,-2.02515817,0.168763191,9.82128334
1370,13.709804,-0.00872863643,0.0119095268,0.0113141732,-1.91876411,0.126572385,9.82128334
1371,13.719815,0.0136419171,0.00445267605,0.0198362879,-2.01965523,0.170597568,9.82678699
1372,13.730031,0.00938085932,-0.0125915557,-0.0110563803,-1.96462369,0.122903623,9.82495213
1373,13.740013,0.0115113882,-0.000873646291,0.00598785095,-1.94811416,0.157756895,9.77359009
1374,13.749930,0.00192400813,0.00232214713,0.0102489088,-1.95545185,0.16509442,9.84696579
1375,13.759879,-0.00127178524,-0.0115262913,0.0123794377,-1.97929871,0.143081829,9.85980606
1376,13.769828,0.00298927259,0.00125688268,0.00492258649,-1.9627893,0.141247451,9.90933418
1377,13.780023,0.0115113882,-0.0232442003,-0.00253426447,-2.0013113,0.146750599,9.86163998
1378,13.789945,-0.000206520781,-0.0211136695,0.0177057609,-2.03983331,0.0513627119,9.81761551
1379,13.800362,0.0051198015,0.00977899786,-0.00253426447,-2.00681448,0.143081829,9.78459549
1380,13.809936,-0.00553284306,0.00658320496,-0.0206437595,-2.00681448,0.177935109,9.86347485
1381,13.819886,-0.00340231415,-0.0136568202,0.00492258649,-1.95545185,0.155922517,9.81944942
1382,13.829893,-0.00340231415,-0.00193891069,-0.0259700827,-1.97196126,0.170597568,9.87264633
1383,13.840089,0.00192400813,-0.000873646291,0.00705311541,-1.95912051,0.111897334,9.83045578
1384,13.850038,0.0115113882,-0.00939576235,-0.00573005807,-1.99030507,0.100891039,9.83962727
1385,13.859953,0.00298927259,-0.00939576235,0.0347499922,-1.98663616,0.199947685,9.85246754
